259,Yamoussoukro Airport,Yamoussoukro,Cote d'Ivoire,ASK,DIYO,"","",699,"","",Africa/Abidjan,airport
260,Nnamdi Azikiwe International Airport,Abuja,Nigeria,ABV,DNAA,"","",1123,"","",Africa/Lagos,airport
261,Akure Airport,Akure,Nigeria,AKR,DNAK,"","",1100,"","",Africa/Lagos,airport
262,Benin Airport,Benin,Nigeria,BNI,DNBE,"","",258,"","",Africa/Lagos,airport
263,Margaret Ekpo International Airport,Calabar,Nigeria,CBQ,DNCA,"","",210,"","",Africa/Lagos,airport
264,Akanu Ibiam International Airport,Enugu,Nigeria,ENU,DNEN,"","",466,"","",Africa/Lagos,airport
265,Gusau Airport,Gusau,Nigeria,\N,DNGU,"","",1520,"","",Africa/Lagos,airport
266,Ibadan Airport,Ibadan,Nigeria,IBA,DNIB,"","",725,"","",Africa/Lagos,airport
267,Ilorin International Airport,Ilorin,Nigeria,ILR,DNIL,"","",1126,"","",Africa/Lagos,airport
268,Yakubu Gowon Airport,Jos,Nigeria,JOS,DNJO,"","",4232,"","",Africa/Lagos,airport
269,Kaduna Airport,Kaduna,Nigeria,KAD,DNKA,"","",2073,"","",Africa/Lagos,airport
270,Mallam Aminu International Airport,Kano,Nigeria,KAN,DNKN,"","",1562,"","",Africa/Lagos,airport
271,Maiduguri International Airport,Maiduguri,Nigeria,MIU,DNMA,"","",1099,"","",Africa/Lagos,airport
272,Makurdi Airport,Makurdi,Nigeria,MDI,DNMK,"","",371,"","",Africa/Lagos,airport
273,Murtala Muhammed International Airport,Lagos,Nigeria,LOS,DNMM,"","",135,"","",Africa/Lagos,airport
274,Minna Airport,Minna,Nigeria,MXJ,DNMN,"","",834,"","",Africa/Lagos,airport
275,Port Harcourt International Airport,Port Hartcourt,Nigeria,PHC,DNPO,"","",87,"","",Africa/Lagos,airport
276,Sadiq Abubakar III International Airport,Sokoto,Nigeria,SKO,DNSO,"","",1010,"","",Africa/Lagos,airport
277,Yola Airport,Yola,Nigeria,YOL,DNYO,"","",599,"","",Africa/Lagos,airport
278,Zaria Airport,Zaria,Nigeria,ZAR,DNZA,"","",2170,"","",Africa/Lagos,airport
279,Maradi Airport,Maradi,Niger,MFQ,DRRM,"","",1240,"","",Africa/Niamey,airport
280,Diori Hamani International Airport,Niamey,Niger,NIM,DRRN,"","",732,"","",Africa/Niamey,airport
281,Tahoua Airport,Tahoua,Niger,THZ,DRRT,"","",1266,"","",Africa/Niamey,airport
282,Mano Dayak International Airport,Agadez,Niger,AJY,DRZA,"","",1657,"","",Africa/Niamey,airport
283,Dirkou Airport,Dirkou,Niger,\N,DRZD,"","",1273,"","",Africa/Niamey,airport
284,Diffa Airport,Diffa,Niger,\N,DRZF,"","",994,"","",Africa/Niamey,airport
285,Zinder Airport,Zinder,Niger,ZND,DRZR,"","",1516,"","",Africa/Niamey,airport
286,Monastir Habib Bourguiba International Airport,Monastir,Tunisia,MIR,DTMB,"","",9,"","",Africa/Tunis,airport
287,Tunis Carthage International Airport,Tunis,Tunisia,TUN,DTTA,"","",22,"","",Africa/Tunis,airport
288,Sidi Ahmed Air Base,Bizerte,Tunisia,\N,DTTB,"","",20,"","",Africa/Tunis,airport
289,Remada Air Base,Remada,Tunisia,\N,DTTD,"","",1004,"","",Africa/Tunis,airport
290,Gafsa Ksar International Airport,Gafsa,Tunisia,GAF,DTTF,"","",1060,"","",Africa/Tunis,airport
291,Gabès Matmata International Airport,Gabes,Tunisia,GAE,DTTG,"","",26,"","",Africa/Tunis,airport
292,Borj El Amri Airport,Bordj El Amri,Tunisia,\N,DTTI,"","",110,"","",Africa/Tunis,airport
293,Djerba Zarzis International Airport,Djerba,Tunisia,DJE,DTTJ,"","",19,"","",Africa/Tunis,airport
294,El Borma Airport,El Borma,Tunisia,EBM,DTTR,"","",827,"","",Africa/Tunis,airport
295,Sfax Thyna International Airport,Sfax,Tunisia,SFA,DTTX,"","",85,"","",Africa/Tunis,airport
296,Tozeur Nefta International Airport,Tozeur,Tunisia,TOE,DTTZ,"","",287,"","",Africa/Tunis,airport
297,Niamtougou International Airport,Niatougou,Togo,LRL,DXNG,"","",1515,"","",Africa/Lome,airport
298,Lomé-Tokoin Airport,Lome,Togo,LFW,DXXX,"","",72,"","",Africa/Lome,airport
299,Antwerp International Airport (Deurne),Antwerp,Belgium,ANR,EBAW,"","",39,"","",Europe/Brussels,airport
300,Beauvechain Air Base,Beauvechain,Belgium,\N,EBBE,"","",370,"","",Europe/Brussels,airport
301,Kleine Brogel Air Base,Kleine Brogel,Belgium,\N,EBBL,"","",200,"","",Europe/Brussels,airport
302,Brussels Airport,Brussels,Belgium,BRU,EBBR,"","",184,"","",Europe/Brussels,airport
303,Jehonville Air Base,Bertrix,Belgium,\N,EBBX,"","",1514,"","",Europe/Brussels,airport
304,Brussels South Charleroi Airport,Charleroi,Belgium,CRL,EBCI,"","",614,"","",Europe/Brussels,airport
305,Chièvres Air Base,Chievres,Belgium,\N,EBCV,"","",194,"","",Europe/Brussels,airport
306,Koksijde Air Base,Koksijde,Belgium,\N,EBFN,"","",20,"","",Europe/Brussels,airport
307,Florennes Air Base,Florennes,Belgium,\N,EBFS,"","",935,"","",Europe/Brussels,airport
308,Wevelgem Airport,Kortrijk-vevelgem,Belgium,KJK,EBKT,"","",64,"","",Europe/Brussels,airport
309,Liège Airport,Liege,Belgium,LGG,EBLG,"","",659,"","",Europe/Brussels,airport
310,Ostend-Bruges International Airport,Ostend,Belgium,OST,EBOS,"","",13,"","",Europe/Brussels,airport
311,Zutendaal Air Base,Zutendaal,Belgium,\N,EBSL,"","",312,"","",Europe/Brussels,airport
312,Brustem Airfield Sint Truiden,Sint-truiden,Belgium,\N,EBST,"","",246,"","",Europe/Brussels,airport
313,Saint Hubert Air Base,St.-hubert,Belgium,\N,EBSU,"","",1930,"","",Europe/Brussels,airport
314,Ursel Air Base,Ursel,Belgium,\N,EBUL,"","",95,"","",Europe/Brussels,airport
315,Weelde Air Base,Weelde,Belgium,\N,EBWE,"","",105,"","",Europe/Brussels,airport
316,Zoersel (Oostmalle) Airfield,Zoersel,Belgium,OBL,EBZR,"","",53,"","",Europe/Brussels,airport
317,Flugplatz Bautzen,Bautzen,Germany,\N,EDAB,"","",568,"","",Europe/Berlin,airport
318,Altenburg-Nobitz Airport,Altenburg,Germany,AOC,EDAC,"","",640,"","",Europe/Berlin,airport
319,Dessau Airfield,Dessau,Germany,\N,EDAD,"","",187,"","",Europe/Berlin,airport
320,Eisenhüttenstadt Airfield,Eisenhuettenstadt,Germany,\N,EDAE,"","",144,"","",Europe/Berlin,airport
322,Großenhain Airport,Suhl,Germany,\N,EDAK,"","",417,"","",Europe/Berlin,airport
323,Merseburg Airport,Muehlhausen,Germany,\N,EDAM,"","",341,"","",Europe/Berlin,airport
324,Halle-Oppin Airport,Halle,Germany,\N,EDAQ,"","",348,"","",Europe/Berlin,airport
325,Riesa-Göhlis Airport,Riesa,Germany,IES,EDAU,"","",322,"","",Europe/Berlin,airport
326,Rechlin-Lärz Airport,Rechlin-laerz,Germany,REB,EDAX,"","",220,"","",Europe/Berlin,airport
327,Strausberg Airport,Strausberg,Germany,\N,EDAY,"","",262,"","",Europe/Berlin,airport
328,Schönhagen Airport,Schoenhagen,Germany,QXH,EDAZ,"","",152,"","",Europe/Berlin,airport
329,Barth Airport,Barth,Germany,BBH,EDBH,"","",23,"","",Europe/Berlin,airport
330,Jena-Schöngleina Airfield,Jena,Germany,\N,EDBJ,"","",1247,"","",Europe/Berlin,airport
331,Kyritz Airport,Kyritz,Germany,\N,EDBK,"","",131,"","",Europe/Berlin,airport
332,"\"Magdeburg \"\"City\"\" Airport\"",Magdeburg,Germany,ZMG,EDBM,"","",259,"","",Europe/Berlin,airport
333,Rothenburg/Görlitz Airport,Rothenburg/ol,Germany,\N,EDBR,"","",518,"","",Europe/Berlin,airport
334,Anklam Airfield,Anklam,Germany,\N,EDCA,"","",16,"","",Europe/Berlin,airport
335,Cottbus-Drewitz Airport,Cottbus,Germany,CBU,EDCD,"","",272,"","",Europe/Berlin,airport
336,Kamenz Airport,Kamenz,Germany,\N,EDCM,"","",495,"","",Europe/Berlin,airport
337,Berlin-Schönefeld Airport,Berlin,Germany,SXF,EDDB,"","",157,"","",Europe/Berlin,airport
338,Dresden Airport,Dresden,Germany,DRS,EDDC,"","",755,"","",Europe/Berlin,airport
339,Erfurt Airport,Erfurt,Germany,ERF,EDDE,"","",1036,"","",Europe/Berlin,airport
340,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,"","",364,"","",Europe/Berlin,airport
341,Münster Osnabrück Airport,Munster,Germany,FMO,EDDG,"","",160,"","",Europe/Berlin,airport
342,Hamburg Airport,Hamburg,Germany,HAM,EDDH,"","",53,"","",Europe/Berlin,airport
343,Berlin-Tempelhof International Airport,Berlin,Germany,THF,EDDI,"","",167,"","",Europe/Berlin,airport
344,Cologne Bonn Airport,Cologne,Germany,CGN,EDDK,"","",302,"","",Europe/Berlin,airport
345,Düsseldorf Airport,Duesseldorf,Germany,DUS,EDDL,"","",147,"","",Europe/Berlin,airport
346,Munich Airport,Munich,Germany,MUC,EDDM,"","",1487,"","",Europe/Berlin,airport
347,Nuremberg Airport,Nuernberg,Germany,NUE,EDDN,"","",1046,"","",Europe/Berlin,airport
348,Leipzig/Halle Airport,Leipzig,Germany,LEJ,EDDP,"","",465,"","",Europe/Berlin,airport
349,Saarbrücken Airport,Saarbruecken,Germany,SCN,EDDR,"","",1058,"","",Europe/Berlin,airport
350,Stuttgart Airport,Stuttgart,Germany,STR,EDDS,"","",1276,"","",Europe/Berlin,airport
351,Berlin-Tegel Airport,Berlin,Germany,TXL,EDDT,"","",122,"","",Europe/Berlin,airport
352,Hannover Airport,Hannover,Germany,HAJ,EDDV,"","",183,"","",Europe/Berlin,airport
353,Bremen Airport,Bremen,Germany,BRE,EDDW,"","",14,"","",Europe/Berlin,airport
354,Frankfurt-Egelsbach Airport,Egelsbach,Germany,QEF,EDFE,"","",384,"","",Europe/Berlin,airport
355,Frankfurt-Hahn Airport,Hahn,Germany,HHN,EDFH,"","",1649,"","",Europe/Berlin,airport
356,Mannheim-City Airport,Mannheim,Germany,MHG,EDFM,"","",308,"","",Europe/Berlin,airport
357,Allendorf/Eder Airport,Allendorf,Germany,\N,EDFQ,"","",1158,"","",Europe/Berlin,airport
358,Worms Airport,Worms,Germany,\N,EDFV,"","",295,"","",Europe/Berlin,airport
359,Mainz-Finthen Airport,Mainz,Germany,\N,EDFZ,"","",525,"","",Europe/Berlin,airport
360,Eisenach-Kindel Airport,Eisenach,Germany,EIB,EDGE,"","",1112,"","",Europe/Berlin,airport
361,Siegerland Airport,Siegerland,Germany,SGE,EDGS,"","",1966,"","",Europe/Berlin,airport
362,Hamburg-Finkenwerder Airport,Hamburg,Germany,XFW,EDHI,"","",23,"","",Europe/Berlin,airport
363,Kiel-Holtenau Airport,Kiel,Germany,KEL,EDHK,"","",102,"","",Europe/Berlin,airport
364,Lübeck Blankensee Airport,Luebeck,Germany,LBC,EDHL,"","",53,"","",Europe/Berlin,airport
365,Flugplatz Dahlemer Binz,Dahlemer Binz,Germany,\N,EDKV,"","",1896,"","",Europe/Berlin,airport
366,Meinerzhagen Airport,Meinerzhagen,Germany,\N,EDKZ,"","",1549,"","",Europe/Berlin,airport
367,Arnsberg-Menden Airport,Arnsberg,Germany,\N,EDLA,"","",794,"","",Europe/Berlin,airport
368,Essen Mulheim Airport,Essen,Germany,ESS,EDLE,"","",424,"","",Europe/Berlin,airport
369,Bielefeld Airport,Bielefeld,Germany,BFE,EDLI,"","",454,"","",Europe/Berlin,airport
370,Mönchengladbach Airport,Moenchengladbach,Germany,MGL,EDLN,"","",125,"","",Europe/Berlin,airport
371,Paderborn Lippstadt Airport,Paderborn,Germany,PAD,EDLP,"","",699,"","",Europe/Berlin,airport
372,Stadtlohn-Vreden Airport,Stadtlohn,Germany,\N,EDLS,"","",157,"","",Europe/Berlin,airport
373,Dortmund Airport,Dortmund,Germany,DTM,EDLW,"","",425,"","",Europe/Berlin,airport
374,Augsburg Airport,Augsburg,Germany,AGB,EDMA,"","",1516,"","",Europe/Berlin,airport
375,Biberach a.d. Riß Airfield,Biberach,Germany,\N,EDMB,"","",1903,"","",Europe/Berlin,airport
376,Eggenfelden Airport,Eggenfelden,Germany,\N,EDME,"","",1342,"","",Europe/Berlin,airport
377,Mindelheim-Mattsies Airfield,Mindelheim,Germany,\N,EDMN,"","",1857,"","",Europe/Berlin,airport
378,Oberpfaffenhofen Airport,Oberpfaffenhofen,Germany,OBF,EDMO,"","",1947,"","",Europe/Berlin,airport
379,Straubing Airport,Straubing,Germany,RBM,EDMS,"","",1047,"","",Europe/Berlin,airport
380,Vilshofen Airport,Vilshofen,Germany,\N,EDMV,"","",991,"","",Europe/Berlin,airport
381,Leutkirch-Unterzeil Airport,Leutkirch,Germany,\N,EDNL,"","",2100,"","",Europe/Berlin,airport
382,Friedrichshafen Airport,Friedrichshafen,Germany,FDH,EDNY,"","",1367,"","",Europe/Berlin,airport
383,Schwerin Parchim Airport,Parchim,Germany,SZW,EDOP,"","",166,"","",Europe/Berlin,airport
384,Stendal-Borstel Airport,Stendal,Germany,\N,EDOV,"","",184,"","",Europe/Berlin,airport
385,Aalen-Heidenheim/Elchingen Airport,Aalen-heidenheim,Germany,\N,EDPA,"","",1916,"","",Europe/Berlin,airport
386,Bayreuth Airport,Bayreuth,Germany,BYU,EDQD,"","",1601,"","",Europe/Berlin,airport
387,Burg Feuerstein Airport,Burg Feuerstein,Germany,URD,EDQE,"","",1673,"","",Europe/Berlin,airport
388,Hof-Plauen Airport,Hof,Germany,HOQ,EDQM,"","",1959,"","",Europe/Berlin,airport
389,Haßfurt-Schweinfurt Airport,Hassfurt,Germany,\N,EDQT,"","",719,"","",Europe/Berlin,airport
390,Koblenz-Winningen Airfield,Koblenz,Germany,\N,EDRK,"","",640,"","",Europe/Berlin,airport
391,Trier-Föhren Airport,Trier,Germany,\N,EDRT,"","",666,"","",Europe/Berlin,airport
392,Speyer Airfield,Speyer,Germany,\N,EDRY,"","",312,"","",Europe/Berlin,airport
393,Zweibrücken Airport,Zweibruecken,Germany,ZQW,EDRZ,"","",1132,"","",Europe/Berlin,airport
394,Donaueschingen-Villingen Airport,Donaueschingen,Germany,ZQL,EDTD,"","",2231,"","",Europe/Berlin,airport
395,Freiburg i. Br. Airport,Freiburg,Germany,\N,EDTF,"","",801,"","",Europe/Berlin,airport
396,Mengen-Hohentengen Airport,Mengen,Germany,\N,EDTM,"","",1818,"","",Europe/Berlin,airport
397,Adolf Würth Airport,Schwaebisch Hall,Germany,\N,EDTY,"","",1299,"","",Europe/Berlin,airport
398,Finsterwalde/Schacksdorf Airport,Soest,Germany,\N,EDUS,"","",384,"","",Europe/Berlin,airport
399,Braunschweig-Wolfsburg Airport,Braunschweig,Germany,BWE,EDVE,"","",295,"","",Europe/Berlin,airport
400,Kassel-Calden Airport,Kassel,Germany,KSF,EDVK,"","",820,"","",Europe/Berlin,airport
401,Hildesheim Airport,Hildesheim,Germany,\N,EDVM,"","",292,"","",Europe/Berlin,airport
402,Bremerhaven Airport,Bremerhaven,Germany,BRV,EDWB,"","",10,"","",Europe/Berlin,airport
403,Emden Airport,Emden,Germany,EME,EDWE,"","",3,"","",Europe/Berlin,airport
404,Leer-Papenburg Airport,Leer,Germany,\N,EDWF,"","",3,"","",Europe/Berlin,airport
405,Wilhelmshaven-Mariensiel Airport,Wilhelmshaven,Germany,WVN,EDWI,"","",16,"","",Europe/Berlin,airport
406,Borkum Airport,Borkum,Germany,BMK,EDWR,"","",3,"","",Europe/Berlin,airport
407,Norderney Airport,Norderney,Germany,NRD,EDWY,"","",7,"","",Europe/Berlin,airport
408,Flensburg-Schäferhaus Airport,Flensburg,Germany,FLF,EDXF,"","",131,"","",Europe/Berlin,airport
409,Rendsburg-Schachtholm Airport,Rendsburg,Germany,\N,EDXR,"","",23,"","",Europe/Berlin,airport
410,Westerland Sylt Airport,Westerland,Germany,GWT,EDXW,"","",51,"","",Europe/Berlin,airport
411,Ämari Air Base,Armari Air Force Base,Estonia,\N,EEEI,"","",65,"","",Europe/Tallinn,airport
412,Kärdla Airport,Kardla,Estonia,KDL,EEKA,"","",18,"","",Europe/Tallinn,airport
413,Kuressaare Airport,Kuressaare,Estonia,URE,EEKE,"","",14,"","",Europe/Tallinn,airport
414,Pärnu Airport,Parnu,Estonia,EPU,EEPU,"","",47,"","",Europe/Tallinn,airport
415,Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,TLL,EETN,"","",131,"","",Europe/Tallinn,airport
416,Tartu Airport,Tartu,Estonia,TAY,EETU,"","",219,"","",Europe/Tallinn,airport
417,Enontekio Airport,Enontekio,Finland,ENF,EFET,"","",1005,"","",Europe/Helsinki,airport
418,Eura Airport,Eura,Finland,\N,EFEU,"","",259,"","",Europe/Helsinki,airport
419,Halli Airport,Halli,Finland,KEV,EFHA,"","",479,"","",Europe/Helsinki,airport
420,Helsinki Malmi Airport,Helsinki,Finland,HEM,EFHF,"","",57,"","",Europe/Helsinki,airport
421,Helsinki Vantaa Airport,Helsinki,Finland,HEL,EFHK,"","",179,"","",Europe/Helsinki,airport
422,Hameenkyro Airport,Hameenkyro,Finland,\N,EFHM,"","",449,"","",Europe/Helsinki,airport
423,Hanko Airport,Hanko,Finland,\N,EFHN,"","",20,"","",Europe/Helsinki,airport
424,Hyvinkää Airfield,Hyvinkaa,Finland,HYV,EFHV,"","",430,"","",Europe/Helsinki,airport
425,Kiikala Airport,Kikala,Finland,\N,EFIK,"","",381,"","",Europe/Helsinki,airport
426,Immola Airport,Immola,Finland,\N,EFIM,"","",338,"","",Europe/Helsinki,airport
427,Kitee Airport,Kitee,Finland,KTQ,EFIT,"","",364,"","",Europe/Helsinki,airport
428,Ivalo Airport,Ivalo,Finland,IVL,EFIV,"","",481,"","",Europe/Helsinki,airport
429,Joensuu Airport,Joensuu,Finland,JOE,EFJO,"","",398,"","",Europe/Helsinki,airport
430,Jyvaskyla Airport,Jyvaskyla,Finland,JYV,EFJY,"","",459,"","",Europe/Helsinki,airport
431,Kauhava Airport,Kauhava,Finland,KAU,EFKA,"","",151,"","",Europe/Helsinki,airport
432,Kemi-Tornio Airport,Kemi,Finland,KEM,EFKE,"","",61,"","",Europe/Helsinki,airport
433,Kajaani Airport,Kajaani,Finland,KAJ,EFKI,"","",483,"","",Europe/Helsinki,airport
434,Kauhajoki Airport,Kauhajoki,Finland,KHJ,EFKJ,"","",407,"","",Europe/Helsinki,airport
435,Kokkola-Pietarsaari Airport,Kruunupyy,Finland,KOK,EFKK,"","",84,"","",Europe/Helsinki,airport
436,Kemijarvi Airport,Kemijarvi,Finland,\N,EFKM,"","",692,"","",Europe/Helsinki,airport
437,Kuusamo Airport,Kuusamo,Finland,KAO,EFKS,"","",866,"","",Europe/Helsinki,airport
438,Kittilä Airport,Kittila,Finland,KTT,EFKT,"","",644,"","",Europe/Helsinki,airport
439,Kuopio Airport,Kuopio,Finland,KUO,EFKU,"","",323,"","",Europe/Helsinki,airport
440,Lahti Vesivehmaa Airport,Vesivehmaa,Finland,QLF,EFLA,"","",502,"","",Europe/Helsinki,airport
441,Lappeenranta Airport,Lappeenranta,Finland,LPP,EFLP,"","",349,"","",Europe/Helsinki,airport
442,Mariehamn Airport,Mariehamn,Finland,MHQ,EFMA,"","",17,"","",Europe/Mariehamn,airport
443,Menkijarvi Airport,Menkijarvi,Finland,\N,EFME,"","",331,"","",Europe/Helsinki,airport
444,Mikkeli Airport,Mikkeli,Finland,MIK,EFMI,"","",329,"","",Europe/Helsinki,airport
445,Nummela Airport,Nummela,Finland,\N,EFNU,"","",367,"","",Europe/Helsinki,airport
446,Oulu Airport,Oulu,Finland,OUL,EFOU,"","",47,"","",Europe/Helsinki,airport
447,Piikajarvi Airport,Piikajarvi,Finland,\N,EFPI,"","",148,"","",Europe/Helsinki,airport
448,Pori Airport,Pori,Finland,POR,EFPO,"","",44,"","",Europe/Helsinki,airport
449,Pudasjärvi Airport,Pudasjarvi,Finland,\N,EFPU,"","",397,"","",Europe/Helsinki,airport
450,Pyhäsalmi Airport,Pyhasalmi,Finland,\N,EFPY,"","",528,"","",Europe/Helsinki,airport
451,Raahe Pattijoki Airport,Pattijoki,Finland,\N,EFRH,"","",118,"","",Europe/Helsinki,airport
452,Rantasalmi Airport,Rantasalmi,Finland,\N,EFRN,"","",292,"","",Europe/Helsinki,airport
453,Rovaniemi Airport,Rovaniemi,Finland,RVN,EFRO,"","",642,"","",Europe/Helsinki,airport
454,Rayskala Airport,Rayskala,Finland,\N,EFRY,"","",407,"","",Europe/Helsinki,airport
455,Savonlinna Airport,Savonlinna,Finland,SVL,EFSA,"","",311,"","",Europe/Helsinki,airport
456,Selanpaa Airport,Selanpaa,Finland,\N,EFSE,"","",417,"","",Europe/Helsinki,airport
457,Sodankyla Airport,Sodankyla,Finland,SOT,EFSO,"","",602,"","",Europe/Helsinki,airport
458,Tampere-Pirkkala Airport,Tampere,Finland,TMP,EFTP,"","",390,"","",Europe/Helsinki,airport
459,Teisko Airport,Teisko,Finland,\N,EFTS,"","",515,"","",Europe/Helsinki,airport
460,Turku Airport,Turku,Finland,TKU,EFTU,"","",161,"","",Europe/Helsinki,airport
461,Utti Air Base,Utti,Finland,UTI,EFUT,"","",339,"","",Europe/Helsinki,airport
462,Vaasa Airport,Vaasa,Finland,VAA,EFVA,"","",19,"","",Europe/Helsinki,airport
463,Varkaus Airport,Varkaus,Finland,VRK,EFVR,"","",286,"","",Europe/Helsinki,airport
464,Ylivieska Airfield,Ylivieska-raudaskyla,Finland,YLI,EFYL,"","",252,"","",Europe/Helsinki,airport
465,Belfast International Airport,Belfast,United Kingdom,BFS,EGAA,"","",268,"","",Europe/London,airport
466,St Angelo Airport,Enniskillen,United Kingdom,ENK,EGAB,"","",155,"","",Europe/London,airport
467,George Best Belfast City Airport,Belfast,United Kingdom,BHD,EGAC,"","",15,"","",Europe/London,airport
468,City of Derry Airport,Londonderry,United Kingdom,LDY,EGAE,"","",22,"","",Europe/London,airport
469,Birmingham International Airport,Birmingham,United Kingdom,BHX,EGBB,"","",327,"","",Europe/London,airport
470,Coventry Airport,Coventry,United Kingdom,CVT,EGBE,"","",267,"","",Europe/London,airport
471,Leicester Airport,Leicester,United Kingdom,\N,EGBG,"","",469,"","",Europe/London,airport
472,Gloucestershire Airport,Golouchestershire,United Kingdom,GLO,EGBJ,"","",101,"","",Europe/London,airport
474,Wolverhampton Halfpenny Green Airport,Halfpenny Green,United Kingdom,\N,EGBO,"","",283,"","",Europe/London,airport
475,Cotswold Airport,Pailton,United Kingdom,GBA,EGBP,"","",433,"","",Europe/London,airport
476,Turweston Airport,Turweston,United Kingdom,\N,EGBT,"","",448,"","",Europe/London,airport
477,Wellesbourne Mountford Airport,Wellesbourne,United Kingdom,\N,EGBW,"","",159,"","",Europe/London,airport
478,Manchester Airport,Manchester,United Kingdom,MAN,EGCC,"","",257,"","",Europe/London,airport
479,Manchester Woodford Airport,Woodfort,United Kingdom,\N,EGCD,"","",295,"","",Europe/London,airport
480,Royal Marines Base Chivenor Airport,Chivenor,United Kingdom,\N,EGDC,"","",27,"","",Europe/London,airport
481,Newquay Cornwall Airport,Newquai,United Kingdom,NQY,EGHQ,"","",390,"","",Europe/London,airport
482,RAF Lyneham,Lyneham,United Kingdom,LYE,EGDL,"","",513,"","",Europe/London,airport
483,MoD Boscombe Down Airport,Boscombe Down,United Kingdom,\N,EGDM,"","",407,"","",Europe/London,airport
484,RNAS Culdrose,Culdrose,United Kingdom,\N,EGDR,"","",267,"","",Europe/London,airport
485,MoD St. Athan,St. Athan,United Kingdom,\N,EGDX,"","",163,"","",Europe/London,airport
486,RNAS Yeovilton,Yeovilton,United Kingdom,YEO,EGDY,"","",75,"","",Europe/London,airport
487,Haverfordwest Airport,Haverfordwest,United Kingdom,HAW,EGFE,"","",159,"","",Europe/London,airport
488,Cardiff International Airport,Cardiff,United Kingdom,CWL,EGFF,"","",220,"","",Europe/London,airport
489,Swansea Airport,Swansea,United Kingdom,SWS,EGFH,"","",299,"","",Europe/London,airport
490,Bristol Airport,Bristol,United Kingdom,BRS,EGGD,"","",622,"","",Europe/London,airport
491,Liverpool John Lennon Airport,Liverpool,United Kingdom,LPL,EGGP,"","",80,"","",Europe/London,airport
